LDN-581	19.12395	-3.92080	DkN		
LDN-582	18.87667	-1.93820	DkN		
LDN-583	18.55919	0.62240	DkN		
LDN-584	18.94344	-2.26680	DkN		
LDN-585	18.39207	2.02700	DkN		
LDN-586	18.65105	0.04570	DkN		
LDN-587	18.65938	0.04630	DkN		
LDN-588	18.60121	-0.45790	DkN		
LDN-589	18.87651	-1.43820	DkN		
LDN-590	19.11033	-3.00510	DkN		
LDN-591	18.60965	-0.79060	DkN		
LDN-592	18.47540	2.03300	DkN		
LDN-593	18.65959	-0.62040	DkN		
LDN-594	19.00995	-1.76210	DkN		
LDN-595	19.76156	-7.37760	DkN		
LDN-596	18.80265	0.22320	DkN		
LDN-597	18.84603	0.07630	DkN		
LDN-598	18.77917	0.72160	DkN		
LDN-599	18.85935	0.14390	DkN		
LDN-600	18.50847	2.86880	DkN		
LDN-601	18.77914	0.80490	DkN		
LDN-602	18.85941	-0.07270	DkN		
LDN-603	18.77245	0.88770	DkN		
LDN-604	18.85932	0.22730	DkN		
LDN-605	18.77911	0.88820	DkN		
LDN-606	18.85945	-0.18940	DkN		
LDN-607	18.80128	-0.69350	DkN		
LDN-608	18.85953	-0.43940	DkN		
LDN-609	18.85956	-0.52270	DkN		
LDN-610	18.82633	-0.85840	DkN		
LDN-611	18.92781	-0.26790	DkN		
LDN-612	18.93287	-0.43420	DkN		
LDN-613	18.94617	-0.34990	DkN		
LDN-614	18.94617	-0.34990	DkN		
LDN-615	19.32670	-2.07340	DkN		
LDN-616	18.79207	2.05580	DkN		
LDN-617	18.95906	1.06770	DkN		
LDN-618	19.25978	-1.24460	DkN		
LDN-619	19.30151	-1.45840	DkN		
LDN-620	19.34309	-1.15560	DkN		
LDN-621	18.79170	3.22250	DkN		
LDN-622	19.19283	-0.33260	DkN		
LDN-623	19.91079	-4.86790	DkN		
LDN-624	19.09224	1.57710	DkN		
LDN-625	19.10891	1.57820	DkN		
LDN-626	19.10888	1.66160	DkN		
LDN-627	19.23414	0.83690	DkN		
LDN-628	18.97498	3.43550	DkN		
LDN-629	19.29240	1.09100	DkN		
LDN-630	18.64912	6.04560	DkN		
LDN-631	19.20860	2.58520	DkN		
LDN-632	19.34225	1.59440	DkN		
LDN-633	18.68213	7.04800	DkN		
LDN-634	18.69031	7.54860	DkN		
LDN-635	19.15811	4.13170	DkN		
LDN-636	19.10795	4.66150	DkN		
LDN-637	18.69009	8.21530	DkN		
LDN-638	18.84040	7.30930	DkN		
LDN-639	19.20783	5.08520	DkN		
LDN-640	19.37482	4.09660	DkN		
LDN-641	19.27450	5.08980	DkN		
